863.46	0.20174	5.69612542
865.35	0.20245	5.71182203
867.24	0.20315	5.72751864
869.13	0.20386	5.74321525
871.02	0.20456	5.75891186
872.91	0.20527	5.77460847
874.80	0.20597	5.79030508
876.69	0.20668	5.80600169
878.58	0.20738	5.82169831
880.47	0.20809	5.83739492
882.36	0.20879	5.85309153
884.25	0.20950	5.86878814
886.14	0.21021	5.88467841
888.03	0.21093	5.90105286
889.92	0.21165	5.91742731
891.81	0.21237	5.93380176
893.70	0.21309	5.95017621
895.59	0.21381	5.96655066
897.48	0.21454	5.98292511
899.37	0.21526	5.99929956
901.26	0.21598	6.01567401
903.15	0.21670	6.03204846
905.04	0.21742	6.04842291
906.93	0.21814	6.06479736
908.82	0.21887	6.08117181
910.71	0.21959	6.09754626
912.60	0.22031	6.11392070
914.49	0.22103	6.13029515
916.38	0.22175	6.14666960
918.27	0.22247	6.16304405
920.16	0.22319	6.17941850
922.05	0.22392	6.19579295
923.94	0.22464	6.21216740
925.83	0.22536	6.22854185
927.72	0.22608	6.24491630
929.61	0.22680	6.26129075
931.50	0.22752	6.27766520
933.39	0.22825	6.29403965
935.28	0.22897	6.31041410
937.17	0.22969	6.32678855
939.06	0.23041	6.34316300
940.95	0.23113	6.35953744
942.84	0.23185	6.37591189
944.73	0.23258	6.39228634
946.62	0.23330	6.40866079
948.51	0.23402	6.42503524
950.40	0.23474	6.44140969
952.29	0.23546	6.45778414
954.18	0.23622	6.47363178
956.07	0.23708	6.48793190
957.96	0.23793	6.50223203
959.85	0.23879	6.51653216
961.74	0.23965	6.53083228
963.63	0.24051	6.54513241
965.52	0.24137	6.55943253
967.41	0.24222	6.57373266
969.30	0.24308	6.58803279
971.19	0.24394	6.60233291
973.08	0.24480	6.61663304
974.97	0.24566	6.63093317
976.86	0.24651	6.64523329
978.75	0.24737	6.65953342
980.64	0.24823	6.67383354
982.53	0.24909	6.68813367
984.42	0.24995	6.70243380
986.31	0.25080	6.71673392
988.20	0.25166	6.73103405
990.09	0.25252	6.74533417
991.98	0.25338	6.75963430
993.87	0.25424	6.77393443
995.76	0.25509	6.78823455
997.65	0.25595	6.80253468
999.54	0.25681	6.81683480
1001.43	0.25767	6.83113493
1003.32	0.25853	6.84543506
1005.21	0.25938	6.85973518
1007.10	0.26024	6.87403531
1008.99	0.26110	6.88833544
1010.88	0.26196	6.90263556
1012.77	0.26282	6.91693569
1014.66	0.26367	6.93123581
1016.55	0.26453	6.94553594
1018.44	0.26539	6.95983607
1020.33	0.26625	6.97413619
1022.22	0.26711	6.98843632
1024.11	0.26796	7.00273644
1026.00	0.26882	7.01703657
1027.89	0.26968	7.03133670
1029.78	0.27054	7.04563682
1031.67	0.27140	7.05993695
1033.56	0.27224	7.07512340
1035.45	0.27304	7.09241489
1037.34	0.27385	7.10970638
1039.23	0.27465	7.12699787
1041.12	0.27546	7.14428936
1043.01	0.27626	7.16158085
1044.90	0.27706	7.17887234
1046.79	0.27787	7.19616383
1048.68	0.27867	7.21345532
1050.57	0.27948	7.23074681
1052.46	0.28028	7.24803830
1054.35	0.28109	7.26532979
1056.24	0.28189	7.28262128
1058.13	0.28269	7.29991277
1060.02	0.28350	7.31720426
1061.91	0.28430	7.33449574
1063.80	0.28511	7.35178723
1065.69	0.28591	7.36907872
1067.58	0.28671	7.38637021
1069.47	0.28752	7.40366170
1071.36	0.28832	7.42095319
1073.25	0.28913	7.43824468
1075.14	0.28993	7.45553617
1077.03	0.29074	7.47282766
1078.92	0.29154	7.49011915
1080.81	0.29234	7.50741064
1082.70	0.29315	7.52470213
1084.59	0.29395	7.54199362
1086.48	0.29476	7.55928511
1088.37	0.29556	7.57657660
1090.26	0.29637	7.59386809
1092.15	0.29717	7.61115957
1094.04	0.29797	7.62845106
1095.93	0.29878	7.64574255
1097.82	0.29958	7.66303404
1099.71	0.30039	7.68032553
1101.60	0.30119	7.69761702
1103.49	0.30200	7.71490851
1105.38	0.30280	7.73220000
1107.27	0.30360	7.74949149
1109.16	0.30441	7.76678298
1111.05	0.30521	7.78407447
1112.94	0.30602	7.80136596
1114.83	0.30682	7.81865745
1116.72	0.30763	7.83594894
1118.61	0.30843	7.85324043
1120.50	0.30923	7.87053191
1122.39	0.31004	7.88782340
1124.28	0.31084	7.90511489
1126.17	0.31165	7.92240638
1128.06	0.31256	7.93787965
1129.95	0.31357	7.95192920
1131.84	0.31457	7.96597876
1133.73	0.31557	7.98002832
1135.62	0.31658	7.99407788
1137.51	0.31758	8.00812743
1139.40	0.31858	8.02217699
1141.29	0.31959	8.03622655
1143.18	0.32059	8.05027611
1145.07	0.32159	8.06432566
1146.96	0.32260	8.07837522
1148.85	0.32360	8.09242478
1150.74	0.32461	8.10647434
1152.63	0.32561	8.12052389
1154.52	0.32661	8.13457345
1156.41	0.32762	8.14862301
1158.30	0.32862	8.16267257
1160.19	0.32962	8.17672212
1162.08	0.33063	8.19077168
